Indicator Category,Indicator,Year,Sex,Race/Ethnicity,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Black,19.6,"Detroit, MI","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS,"The proportion who reported that they do either moderate physical activities for at least 150 minutes per week, vigorous physical activities for at least 75 minutes per week, or an equivalent combination of moderate and vigorous physical activities and also participate in muscle strengthening activities on two or more days per week.",,,,13.8,27.1
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Female,All,16.6,"Detroit, MI","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS,"The proportion who reported that they do either moderate physical activities for at least 150 minutes per week, vigorous physical activities for at least 75 minutes per week, or an equivalent combination of moderate and vigorous physical activities and also participate in muscle strengthening activities on two or more days per week.",,,,10.7,24.7
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Male,All,20.3,"Detroit, MI","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS,"The proportion who reported that they do either moderate physical activities for at least 150 minutes per week, vigorous physical activities for at least 75 minutes per week, or an equivalent combination of moderate and vigorous physical activities and also participate in muscle strengthening activities on two or more days per week.",,,,12.7,30.8
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Female,All,37.2,"Seattle, WA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS,,,,,32.0,42.8
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,All,39.4,"Fort Worth (Tarrant County), TX","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Centers for Disease Control and Prevention, National Center for Chronic Disease Prevention and Health Promotion, Division of Population Health",,"FW-Arlington Metropolitan Division includes residents from Hood, Johnson, Parker, Somervell, Tarrant, and Wise counties (Not just Tarrant County, TX)",,,34.2,44.6
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,All,30.4,"Indianapolis (Marion County), IN","BRFSS (or similar survey). Percnet of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",CDC Behavioral Risk Factor Surveillance System (BRFSS) data,,Data available only for odd years,,,27.0,33.7
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,American Indian/Alaska Native,,"Indianapolis (Marion County), IN","BRFSS (or similar survey). Percnet of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",CDC Behavioral Risk Factor Surveillance System (BRFSS) data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Asian/PI,,"Indianapolis (Marion County), IN","BRFSS (or similar survey). Percnet of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",CDC Behavioral Risk Factor Surveillance System (BRFSS) data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Black,31.1,"Indianapolis (Marion County), IN","BRFSS (or similar survey). Percnet of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",CDC Behavioral Risk Factor Surveillance System (BRFSS) data,,Data available only for odd years,,,23.2,39.0
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Hispanic,,"Indianapolis (Marion County), IN","BRFSS (or similar survey). Percnet of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",CDC Behavioral Risk Factor Surveillance System (BRFSS) data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Other,,"Indianapolis (Marion County), IN","BRFSS (or similar survey). Percnet of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",CDC Behavioral Risk Factor Surveillance System (BRFSS) data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Female,All,28.6,"Indianapolis (Marion County), IN","BRFSS (or similar survey). Percnet of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",CDC Behavioral Risk Factor Surveillance System (BRFSS) data,,Data available only for odd years,,,24.3,33.0
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Male,All,32.3,"Indianapolis (Marion County), IN","BRFSS (or similar survey). Percnet of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",CDC Behavioral Risk Factor Surveillance System (BRFSS) data,,Data available only for odd years,,,27.1,37.6
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Male,All,39.5,"Seattle, WA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS,,,,,33.8,45.5
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,All,75.9,"Las Vegas (Clark County), NV","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",Nevada BRFSS - Clark County,,,,,72.9,78.8
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Asian/PI,78.9,"Las Vegas (Clark County), NV","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",Nevada BRFSS - Clark County,,,,,68.4,89.3
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Black,62.9,"Las Vegas (Clark County), NV","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",Nevada BRFSS - Clark County,,,,,51.7,74.0
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Hispanic,79.8,"Las Vegas (Clark County), NV","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",Nevada BRFSS - Clark County,,,,,73.1,86.5
