Indicator Category,Indicator,Year,Sex,Race/Ethnicity,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,774.4,"Boston, MA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,505.7,"Boston, MA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Other,273.5,"Boston, MA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,752.0,"Boston, MA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,586.2,"Boston, MA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,822.4,"Boston, MA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,787.5,"Chicago, IL","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Asian/PI,446.8,"Chicago, IL","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,1021.5,"Chicago, IL","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,567.2,"Chicago, IL","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,724.5,"Chicago, IL","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,646.5,"Chicago, IL","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,975.7,"Chicago, IL","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,949.8,"Columbus, OH","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235)",,,923.1,976.4
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Asian/PI,619.2,"Columbus, OH","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235)",,,456.5,820.9
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,975.0,"Columbus, OH","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235)",,,921.4,1028.6
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,474.9,"Columbus, OH","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235)",,,355.7,621.1
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Other,196.5,"Columbus, OH","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Other includes Unknown; Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235)",,,120.0,303.4
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,971.5,"Columbus, OH","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235)",,,938.9,1004.1
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,815.7,"Columbus, OH","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235)",,,783.5,847.9
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,1127.6,"Columbus, OH","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235)",,,1081.4,1173.8
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,682.9,"Denver, CO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,853.2,"Denver, CO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,681.5,"Denver, CO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,1032.5,"Detroit, MI","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Michigan Department of Health and Human Services,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,1047.3,"Detroit, MI","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Michigan Department of Health and Human Services,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,697.6,"Detroit, MI","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Michigan Department of Health and Human Services,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,903.9,"Detroit, MI","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Michigan Department of Health and Human Services,,,,,,
