Indicator Category,Indicator,Year,Sex,Race/Ethnicity,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Social and Economic Factors,Percent Unemployed,2013,Both,Asian/PI,7.3,"Chicago, IL","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Asian alone; Place=Chicago was used to isolate American Community Survey data for Chicago, IL on American Factfinder.",5.6,9.0,,
Social and Economic Factors,Percent Unemployed,2013,Both,Black,24.6,"Chicago, IL","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Place=Chicago was used to isolate American Community Survey data for Chicago, IL on American Factfinder.",23.4,25.8,,
Social and Economic Factors,Percent Unemployed,2013,Both,Hispanic,11.9,"Chicago, IL","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Place=Chicago was used to isolate American Community Survey data for Chicago, IL on American Factfinder.",11.0,12.8,,
Social and Economic Factors,Percent Unemployed,2013,Both,Multiracial,15.0,"Chicago, IL","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Place=Chicago was used to isolate American Community Survey data for Chicago, IL on American Factfinder.",10.7,19.3,,
Social and Economic Factors,Percent Unemployed,2013,Both,White,5.8,"Chicago, IL","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Place=Chicago was used to isolate American Community Survey data for Chicago, IL on American Factfinder.",5.3,6.3,,
Social and Economic Factors,Percent Unemployed,2013,Female,All,11.9,"Chicago, IL","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Population 20 to 64 years; Place=Chicago was used to isolate American Community Survey data for Chicago, IL on American Factfinder.",11.2,12.6,,
Social and Economic Factors,Percent Unemployed,2013,Male,All,11.4,"Chicago, IL","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Population 20 to 64 years; Place=Chicago was used to isolate American Community Survey data for Chicago, IL on American Factfinder.",10.7,12.1,,
Social and Economic Factors,Percent Unemployed,2013,Both,All,18.1,"Cleveland, OH","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 3916000 was used to isolate data for Cleveland, OH.",16.7,19.5,,
Social and Economic Factors,Percent Unemployed,2013,Both,Black,25.6,"Cleveland, OH","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 3916000 was used to isolate data for Cleveland, OH.",23.3,27.9,,
Social and Economic Factors,Percent Unemployed,2013,Both,Hispanic,15.3,"Cleveland, OH","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 3916000 was used to isolate data for Cleveland, OH.",12.3,18.3,,
Social and Economic Factors,Percent Unemployed,2013,Both,White,10.3,"Cleveland, OH","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 3916000 was used to isolate data for Cleveland, OH.",8.5,12.1,,
Social and Economic Factors,Percent Unemployed,2013,Female,All,14.6,"Cleveland, OH","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Population 20 to 64 years; FIPS code 3916000 was used to isolate data for Cleveland, OH.",12.6,16.6,,
Social and Economic Factors,Percent Unemployed,2013,Male,All,19.2,"Cleveland, OH","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Population 20 to 64 years; FIPS code 3916000 was used to isolate data for Cleveland, OH.",17.0,21.4,,
Social and Economic Factors,Percent Unemployed,2013,Both,All,7.6,"Dallas, TX","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 48113 was used to isolate data for Dallas county, TX.",7.1,8.1,,
Social and Economic Factors,Percent Unemployed,2013,Both,Asian/PI,4.8,"Dallas, TX","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Asian alone; FIPS code 48113 was used to isolate data for Dallas county, TX.",3.5,6.1,,
Social and Economic Factors,Percent Unemployed,2013,Both,Black,12.7,"Dallas, TX","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 48113 was used to isolate data for Dallas county, TX.",11.5,13.9,,
Social and Economic Factors,Percent Unemployed,2013,Both,Hispanic,6.7,"Dallas, TX","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 48113 was used to isolate data for Dallas county, TX.",6.0,7.4,,
Social and Economic Factors,Percent Unemployed,2013,Both,Multiracial,13.1,"Dallas, TX","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 48113 was used to isolate data for Dallas county, TX.",8.2,18.0,,
Social and Economic Factors,Percent Unemployed,2013,Both,White,5.9,"Dallas, TX","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 48113 was used to isolate data for Dallas county, TX.",5.3,6.5,,
Social and Economic Factors,Percent Unemployed,2013,Female,All,7.7,"Dallas, TX","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Population 20 to 64 years; FIPS code 48113 was used to isolate data for Dallas county, TX.",7.0,8.4,,
Social and Economic Factors,Percent Unemployed,2013,Male,All,6.2,"Dallas, TX","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Population 20 to 64 years; FIPS code 48113 was used to isolate data for Dallas county, TX.",5.7,6.7,,
Social and Economic Factors,Percent Unemployed,2013,Both,All,5.9,"Denver, CO","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 0820000 was used to isolate data for Denver, CO.",5.2,6.6,,
Social and Economic Factors,Percent Unemployed,2013,Both,Asian/PI,7.4,"Denver, CO","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Asian alone; FIPS code 0820000 was used to isolate data for Denver, CO.",4.2,10.6,,
Social and Economic Factors,Percent Unemployed,2013,Both,Black,13.0,"Denver, CO","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 0820000 was used to isolate data for Denver, CO.",9.3,16.7,,
Social and Economic Factors,Percent Unemployed,2013,Both,Hispanic,6.8,"Denver, CO","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 0820000 was used to isolate data for Denver, CO.",5.4,8.2,,
Social and Economic Factors,Percent Unemployed,2013,Both,Multiracial,12.0,"Denver, CO","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 0820000 was used to isolate data for Denver, CO.",6.0,18.0,,
